H,H,H,H,H,H,H,H,H,H
7.342,6.81,6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7.297,1.5,7.29,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.336,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.232,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.128,-14.0,6.754,6.754,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.128,6.754,6.754,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.528,-14.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.528,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,-14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38
