H,H,H,H,H,H
2.207,-14.9,-14.9,1.0,0.0,0.0
0.0,2.207,-14.9,1.0,0.0,0.0
0.0,0.0,2.207,1.0,0.0,0.0
0.0,0.0,0.0,7.321,7.687,1.397
0.0,0.0,0.0,0.0,6.858,7.713
0.0,0.0,0.0,0.0,0.0,7.663
