H,H,H,H,H,H
3.952,-14.0,-14.0,0.0,0.0,0.0
0.0,3.952,-14.0,0.0,0.0,0.0
0.0,0.0,3.952,0.0,0.0,0.0
0.0,0.0,0.0,7.534,9.273,1.417
0.0,0.0,0.0,0.0,7.0,0.0
0.0,0.0,0.0,0.0,0.0,7.927
