H,H,H,H,H,H,H
3.787,-14.0,-14.0,0.0,0.0,0.0,0.0
0.0,3.787,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,3.787,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.167,8.89,8.89,0.0
0.0,0.0,0.0,0.0,6.479,1.5,1.645
0.0,0.0,0.0,0.0,0.0,6.479,1.612
0.0,0.0,0.0,0.0,0.0,0.0,6.455
