H,H,H,H,H,H,H,H,H
1.221,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,6.835
0.0,1.221,-14.0,0.0,0.0,0.0,0.0,0.0,6.835
0.0,0.0,1.221,0.0,0.0,0.0,0.0,0.0,6.835
0.0,0.0,0.0,1.221,-14.0,-14.0,0.0,0.0,6.835
0.0,0.0,0.0,0.0,1.221,-14.0,0.0,0.0,6.835
0.0,0.0,0.0,0.0,0.0,1.221,0.0,0.0,6.835
0.0,0.0,0.0,0.0,0.0,0.0,6.997,5.52,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.509,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.047
