H,H,H,H,H,H,H
3.991,-14.0,-14.0,0.0,0.0,0.0,0.0
0.0,3.991,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,3.991,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.8,9.362,8.158,0.0
0.0,0.0,0.0,0.0,7.825,0.0,8.242
0.0,0.0,0.0,0.0,0.0,7.96,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.182
