H,H,H,H,H,H,H,H,H,H
1.218,-14.0,-14.0,8.038,8.038,0.0,0.0,0.0,0.0,0.0
0.0,1.218,-14.0,8.038,8.038,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.218,8.038,8.038,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.373,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.373,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.81,7.697,7.697,1.44,1.482
0.0,0.0,0.0,0.0,0.0,0.0,7.7,1.5,8.18,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.5,8.18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.935,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.935
