H,H,H,H,H,H
2.251,-14.0,-14.0,0.0,0.0,0.0
0.0,2.251,-14.0,0.0,0.0,0.0
0.0,0.0,2.251,0.0,0.0,0.0
0.0,0.0,0.0,6.646,8.475,1.519
0.0,0.0,0.0,0.0,7.604,0.479
0.0,0.0,0.0,0.0,0.0,6.686
