H,H,H,H,H,H
2.31,-14.0,-14.0,0.0,0.0,0.0
0.0,2.31,-14.0,0.0,0.0,0.0
0.0,0.0,2.31,0.0,0.0,0.0
0.0,0.0,0.0,6.722,6.495,1.243
0.0,0.0,0.0,0.0,7.733,0.0
0.0,0.0,0.0,0.0,0.0,6.703
