H,H,H,H,H,H,H,H,H,H
1.329,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.329,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.329,-14.0,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.329,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.329,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.329,-14.0,-14.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.329,-14.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.329,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.573
