H,H,H,H,H,H,H,H,H,H
1.22,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.22,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.22,-14.0,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.22,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.22,-14.0,-14.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,-14.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.317
