H,H,H,H,H,H,H
3.936,-14.0,-14.0,0.0,0.0,0.0,0.0
0.0,3.936,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,3.936,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.108,9.225,1.761,0.0
0.0,0.0,0.0,0.0,7.796,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.364,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.023
