H,H,H,H,H,H
2.568,0.0,-12.4,0.0,0.0,0.0
0.0,2.568,0.0,0.0,0.0,0.0
0.0,0.0,2.568,0.0,0.0,0.0
0.0,0.0,0.0,2.568,0.0,0.0
0.0,0.0,0.0,0.0,2.568,-12.4
0.0,0.0,0.0,0.0,0.0,2.568
