H,H,H,H,H,H,H
2.67,-14.9,-14.9,0.0,0.0,0.0,0.0
0.0,2.67,-14.9,0.0,0.0,0.0,0.0
0.0,0.0,2.67,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.28,6.394,0.0,0.0
0.0,0.0,0.0,0.0,7.456,7.762,0.0
0.0,0.0,0.0,0.0,0.0,7.287,7.394
0.0,0.0,0.0,0.0,0.0,0.0,8.079
