H,H,H,H,H,H
7.153,8.391,0.0,1.923,0.0,0.0
0.0,6.851,1.923,0.0,0.0,0.0
0.0,0.0,6.848,8.085,0.0,0.0
0.0,0.0,0.0,7.155,0.0,0.0
0.0,0.0,0.0,0.0,3.437,-12.4
0.0,0.0,0.0,0.0,0.0,3.437
