H,H,H,H,H,H,H,H
3.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.845,-14.0,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,3.845,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.845,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.521,1.5,9.025,0.0
0.0,0.0,0.0,0.0,0.0,7.521,0.0,9.025
0.0,0.0,0.0,0.0,0.0,0.0,6.992,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.992
