H,H,H,H,H,H,H
7.323,7.19,8.179,0.0,0.0,0.0,0.0
0.0,7.377,0.0,8.179,0.0,0.0,0.0
0.0,0.0,7.621,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.555,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.592,-14.0,0.0
0.0,0.0,0.0,0.0,0.0,3.592,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.648
