H,H,H,H,H,H,H
8.105,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.901,5.238,0.0,0.0,0.0,0.0
0.0,0.0,4.681,4.505,0.0,0.0,0.0
0.0,0.0,0.0,4.588,4.196,0.0,0.0
0.0,0.0,0.0,0.0,4.336,3.286,6.517
0.0,0.0,0.0,0.0,0.0,4.227,-10.886
0.0,0.0,0.0,0.0,0.0,0.0,4.227
