H,H,H,H,H
6.918,7.383,0.0,7.409,0.0
0.0,6.452,7.887,0.0,0.0
0.0,0.0,6.795,0.0,0.0
0.0,0.0,0.0,6.697,0.0
0.0,0.0,0.0,0.0,9.146
