H,H,H,H,H,H,H,H
2.611,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,2.611,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.611,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.8,8.831,0.0,0.0,1.389
0.0,0.0,0.0,0.0,8.024,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,8.858,1.731,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.835,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.928
