H,H,H,H,H,H,H,H,H,H
3.802,-11.5,-11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.802,-11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.992,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6.992,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.802,-11.5,-11.5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.802,-11.5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.802,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.499,16.182
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423
