H,H,H,H,H,H
7.898,7.827,9.894,0.0,0.0,0.0
0.0,7.379,0.0,5.28,0.0,0.0
0.0,0.0,7.518,0.0,0.0,0.0
0.0,0.0,0.0,8.477,0.0,0.0
0.0,0.0,0.0,0.0,4.518,11.8
0.0,0.0,0.0,0.0,0.0,4.518
