H,H,H,H,H,H,H
3.894,-14.0,-14.0,0.0,0.0,0.0,0.0
0.0,3.894,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,3.894,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.028,9.391,2.541,0.0
0.0,0.0,0.0,0.0,7.618,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.273,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.44
