H,H,H,H,H,H,H
7.167,4.096,0.0,0.0,0.0,0.0,5.477
0.0,7.518,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.65,-14.0,8.708,8.708,0.0
0.0,0.0,0.0,2.65,8.708,8.708,0.0
0.0,0.0,0.0,0.0,3.11,-14.0,0.0
0.0,0.0,0.0,0.0,0.0,3.11,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.588
