H,H,H,H,H,H
1.784,-12.0,7.739,7.739,7.739,7.739
0.0,1.773,7.739,7.739,7.739,7.739
0.0,0.0,2.173,-12.4,0.0,0.0
0.0,0.0,0.0,2.173,0.0,0.0
0.0,0.0,0.0,0.0,2.167,-12.825
0.0,0.0,0.0,0.0,0.0,2.18
