H,H,H,H,H,H,H
7.346,8.29,8.29,0.0,0.0,0.0,0.0
0.0,7.064,0.0,8.29,0.0,0.0,0.0
0.0,0.0,6.953,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.338,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.308,0.0,0.0
0.0,0.0,0.0,0.0,0.0,5.112,-14.0
0.0,0.0,0.0,0.0,0.0,0.0,5.112
