H,H,H,H,H,H
7.0,9.159,0.0,0.0,2.082,0.0
0.0,7.429,0.0,0.0,0.0,0.0
0.0,0.0,3.593,-14.0,0.0,0.0
0.0,0.0,0.0,3.593,0.0,0.0
0.0,0.0,0.0,0.0,7.283,0.0
0.0,0.0,0.0,0.0,0.0,7.267
