H,H,H,H,H,H,H
7.467,8.324,8.528,0.0,0.0,0.0,0.0
0.0,7.505,0.0,8.528,0.0,0.0,0.0
0.0,0.0,8.014,0.5,0.0,0.0,0.0
0.0,0.0,0.0,7.932,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4.909,-14.0,0.0
0.0,0.0,0.0,0.0,0.0,4.909,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.597
