ppm,val
-1.210029,-0.000251
-1.209662,-0.000274
-1.209296,-0.000289
-1.208929,-0.000299
-1.208562,-0.000304
-1.208196,-0.000302
-1.207829,-0.000297
-1.207462,-0.000295
-1.207096,-0.000302
-1.206729,-0.000319
-1.206362,-0.000338
-1.205996,-0.000355
-1.205629,-0.000362
-1.205262,-0.000357
-1.204896,-0.000339
-1.204529,-0.000315
-1.204162,-0.000291
-1.203796,-0.000276
-1.203429,-0.000275
-1.203062,-0.000284
-1.202696,-0.000299
-1.202329,-0.000318
-1.201962,-0.000340
-1.201596,-0.000360
-1.201229,-0.000374
-1.200862,-0.000382
-1.200495,-0.000383
-1.200129,-0.000373
-1.199762,-0.000357
-1.199395,-0.000342
-1.199029,-0.000336
-1.198662,-0.000338
-1.198295,-0.000342
-1.197929,-0.000341
-1.197562,-0.000331
-1.197195,-0.000316
-1.196829,-0.000308
-1.196462,-0.000318
-1.196095,-0.000339
-1.195729,-0.000358
-1.195362,-0.000371
-1.194995,-0.000381
-1.194629,-0.000386
-1.194262,-0.000383
-1.193895,-0.000374
-1.193529,-0.000360
-1.193162,-0.000339
-1.192795,-0.000308
-1.192429,-0.000274
-1.192062,-0.000244
-1.191695,-0.000213
-1.191328,-0.000182
-1.190962,-0.000161
-1.190595,-0.000151
-1.190228,-0.000151
-1.189862,-0.000152
-1.189495,-0.000154
-1.189128,-0.000163
-1.188762,-0.000177
-1.188395,-0.000187
-1.188028,-0.000180
-1.187662,-0.000162
-1.187295,-0.000149
-1.186928,-0.000150
-1.186562,-0.000161
-1.186195,-0.000171
-1.185828,-0.000169
-1.185462,-0.000155
-1.185095,-0.000138
-1.184728,-0.000130
-1.184362,-0.000132
-1.183995,-0.000140
-1.183628,-0.000147
-1.183262,-0.000151
-1.182895,-0.000157
-1.182528,-0.000170
-1.182162,-0.000191
-1.181795,-0.000217
-1.181428,-0.000244
-1.181061,-0.000264
-1.180695,-0.000274
-1.180328,-0.000272
-1.179961,-0.000267
-1.179595,-0.000268
-1.179228,-0.000278
-1.178861,-0.000300
-1.178495,-0.000330
-1.178128,-0.000365
-1.177761,-0.000395
-1.177395,-0.000413
-1.177028,-0.000413
-1.176661,-0.000395
-1.176295,-0.000360
-1.175928,-0.000316
-1.175561,-0.000272
-1.175195,-0.000236
-1.174828,-0.000220
-1.174461,-0.000228
-1.174095,-0.000251
-1.173728,-0.000273
-1.173361,-0.000287
-1.172995,-0.000296
-1.172628,-0.000302
-1.172261,-0.000300
-1.171895,-0.000287
-1.171528,-0.000267
-1.171161,-0.000247
-1.170794,-0.000234
-1.170428,-0.000234
-1.170061,-0.000248
-1.169694,-0.000274
-1.169328,-0.000300
-1.168961,-0.000310
-1.168594,-0.000306
-1.168228,-0.000305
-1.167861,-0.000320
-1.167494,-0.000351
-1.167128,-0.000386
-1.166761,-0.000415
-1.166394,-0.000433
-1.166028,-0.000446
-1.165661,-0.000465
-1.165294,-0.000494
-1.164928,-0.000524
-1.164561,-0.000548
-1.164194,-0.000566
-1.163828,-0.000581
-1.163461,-0.000599
-1.163094,-0.000619
-1.162728,-0.000639
-1.162361,-0.000653
-1.161994,-0.000652
-1.161628,-0.000623
-1.161261,-0.000565
-1.160894,-0.000490
-1.160527,-0.000418
-1.160161,-0.000359
-1.159794,-0.000312
-1.159427,-0.000276
-1.159061,-0.000247
-1.158694,-0.000224
-1.158327,-0.000201
-1.157961,-0.000174
-1.157594,-0.000149
-1.157227,-0.000137
-1.156861,-0.000144
-1.156494,-0.000162
-1.156127,-0.000183
-1.155761,-0.000203
-1.155394,-0.000219
-1.155027,-0.000226
-1.154661,-0.000232
-1.154294,-0.000246
-1.153927,-0.000265
-1.153561,-0.000277
-1.153194,-0.000273
-1.152827,-0.000256
-1.152461,-0.000231
-1.152094,-0.000211
-1.151727,-0.000206
-1.151361,-0.000214
-1.150994,-0.000224
-1.150627,-0.000226
-1.150260,-0.000218
-1.149894,-0.000205
-1.149527,-0.000194
-1.149160,-0.000190
-1.148794,-0.000196
-1.148427,-0.000214
-1.148060,-0.000242
-1.147694,-0.000273
-1.147327,-0.000297
-1.146960,-0.000310
-1.146594,-0.000313
-1.146227,-0.000307
-1.145860,-0.000291
-1.145494,-0.000272
-1.145127,-0.000261
-1.144760,-0.000265
-1.144394,-0.000279
-1.144027,-0.000297
-1.143660,-0.000320
-1.143294,-0.000345
-1.142927,-0.000364
-1.142560,-0.000367
-1.142194,-0.000359
-1.141827,-0.000343
-1.141460,-0.000327
-1.141094,-0.000319
-1.140727,-0.000319
-1.140360,-0.000319
-1.139993,-0.000321
-1.139627,-0.000327
-1.139260,-0.000338
-1.138893,-0.000352
-1.138527,-0.000373
-1.138160,-0.000403
-1.137793,-0.000435
-1.137427,-0.000456
-1.137060,-0.000453
-1.136693,-0.000424
-1.136327,-0.000380
-1.135960,-0.000339
-1.135593,-0.000310
-1.135227,-0.000291
-1.134860,-0.000278
-1.134493,-0.000272
-1.134127,-0.000275
-1.133760,-0.000286
-1.133393,-0.000302
-1.133027,-0.000315
-1.132660,-0.000322
-1.132293,-0.000324
-1.131927,-0.000323
-1.131560,-0.000319
-1.131193,-0.000316
-1.130827,-0.000316
-1.130460,-0.000317
-1.130093,-0.000316
-1.129726,-0.000310
-1.129360,-0.000302
-1.128993,-0.000289
-1.128626,-0.000269
-1.128260,-0.000247
-1.127893,-0.000229
-1.127526,-0.000214
-1.127160,-0.000201
-1.126793,-0.000190
-1.126426,-0.000185
-1.126060,-0.000190
-1.125693,-0.000202
-1.125326,-0.000211
-1.124960,-0.000212
-1.124593,-0.000209
-1.124226,-0.000212
-1.123860,-0.000220
-1.123493,-0.000229
-1.123126,-0.000234
-1.122760,-0.000240
-1.122393,-0.000245
-1.122026,-0.000243
-1.121660,-0.000236
-1.121293,-0.000224
-1.120926,-0.000205
-1.120560,-0.000180
-1.120193,-0.000160
-1.119826,-0.000151
-1.119459,-0.000150
-1.119093,-0.000150
-1.118726,-0.000151
-1.118359,-0.000160
-1.117993,-0.000182
-1.117626,-0.000216
-1.117259,-0.000251
-1.116893,-0.000283
-1.116526,-0.000311
-1.116159,-0.000333
-1.115793,-0.000346
-1.115426,-0.000347
-1.115059,-0.000339
-1.114693,-0.000323
-1.114326,-0.000301
-1.113959,-0.000275
-1.113593,-0.000253
-1.113226,-0.000248
-1.112859,-0.000261
-1.112493,-0.000281
-1.112126,-0.000297
-1.111759,-0.000307
-1.111393,-0.000316
-1.111026,-0.000328
-1.110659,-0.000341
-1.110293,-0.000345
-1.109926,-0.000339
-1.109559,-0.000330
-1.109192,-0.000327
-1.108826,-0.000331
-1.108459,-0.000342
-1.108092,-0.000356
-1.107726,-0.000370
-1.107359,-0.000385
-1.106992,-0.000396
-1.106626,-0.000393
-1.106259,-0.000376
-1.105892,-0.000357
-1.105526,-0.000340
-1.105159,-0.000320
-1.104792,-0.000297
-1.104426,-0.000282
-1.104059,-0.000280
-1.103692,-0.000285
-1.103326,-0.000292
-1.102959,-0.000302
-1.102592,-0.000321
-1.102226,-0.000355
-1.101859,-0.000398
-1.101492,-0.000433
-1.101126,-0.000442
-1.100759,-0.000422
-1.100392,-0.000387
-1.100026,-0.000360
-1.099659,-0.000349
-1.099292,-0.000346
-1.098925,-0.000341
-1.098559,-0.000329
-1.098192,-0.000315
-1.097825,-0.000311
-1.097459,-0.000323
-1.097092,-0.000343
-1.096725,-0.000356
-1.096359,-0.000354
-1.095992,-0.000337
-1.095625,-0.000312
-1.095259,-0.000280
-1.094892,-0.000244
-1.094525,-0.000206
-1.094159,-0.000170
-1.093792,-0.000141
-1.093425,-0.000121
-1.093059,-0.000109
-1.092692,-0.000098
-1.092325,-0.000082
-1.091959,-0.000069
-1.091592,-0.000076
-1.091225,-0.000113
-1.090859,-0.000168
-1.090492,-0.000221
-1.090125,-0.000265
-1.089759,-0.000302
-1.089392,-0.000335
-1.089025,-0.000367
-1.088658,-0.000398
-1.088292,-0.000425
-1.087925,-0.000441
-1.087558,-0.000443
-1.087192,-0.000432
-1.086825,-0.000414
-1.086458,-0.000399
-1.086092,-0.000392
-1.085725,-0.000393
-1.085358,-0.000397
-1.084992,-0.000403
-1.084625,-0.000409
-1.084258,-0.000410
-1.083892,-0.000404
-1.083525,-0.000394
-1.083158,-0.000387
-1.082792,-0.000384
-1.082425,-0.000375
-1.082058,-0.000358
-1.081692,-0.000332
-1.081325,-0.000296
-1.080958,-0.000260
-1.080592,-0.000240
-1.080225,-0.000239
-1.079858,-0.000250
-1.079492,-0.000267
-1.079125,-0.000280
-1.078758,-0.000283
-1.078391,-0.000283
-1.078025,-0.000292
-1.077658,-0.000320
-1.077291,-0.000362
-1.076925,-0.000405
-1.076558,-0.000433
-1.076191,-0.000431
-1.075825,-0.000399
-1.075458,-0.000353
-1.075091,-0.000305
-1.074725,-0.000263
-1.074358,-0.000226
-1.073991,-0.000191
-1.073625,-0.000165
-1.073258,-0.000149
-1.072891,-0.000144
-1.072525,-0.000144
-1.072158,-0.000143
-1.071791,-0.000141
-1.071425,-0.000141
-1.071058,-0.000143
-1.070691,-0.000149
-1.070325,-0.000162
-1.069958,-0.000181
-1.069591,-0.000202
-1.069225,-0.000225
-1.068858,-0.000254
-1.068491,-0.000292
-1.068124,-0.000327
-1.067758,-0.000351
-1.067391,-0.000359
-1.067024,-0.000352
-1.066658,-0.000335
-1.066291,-0.000319
-1.065924,-0.000318
-1.065558,-0.000334
-1.065191,-0.000349
-1.064824,-0.000347
-1.064458,-0.000329
-1.064091,-0.000301
-1.063724,-0.000264
-1.063358,-0.000228
-1.062991,-0.000212
-1.062624,-0.000217
-1.062258,-0.000228
-1.061891,-0.000235
-1.061524,-0.000238
-1.061158,-0.000240
-1.060791,-0.000246
-1.060424,-0.000252
-1.060058,-0.000254
-1.059691,-0.000255
-1.059324,-0.000263
-1.058958,-0.000278
-1.058591,-0.000291
-1.058224,-0.000294
-1.057857,-0.000281
-1.057491,-0.000253
-1.057124,-0.000221
-1.056757,-0.000194
-1.056391,-0.000175
-1.056024,-0.000160
-1.055657,-0.000140
-1.055291,-0.000115
-1.054924,-0.000092
-1.054557,-0.000079
-1.054191,-0.000081
-1.053824,-0.000096
-1.053457,-0.000116
-1.053091,-0.000133
-1.052724,-0.000145
-1.052357,-0.000154
-1.051991,-0.000161
-1.051624,-0.000170
-1.051257,-0.000184
-1.050891,-0.000202
-1.050524,-0.000225
-1.050157,-0.000247
-1.049791,-0.000262
-1.049424,-0.000272
-1.049057,-0.000287
-1.048691,-0.000316
-1.048324,-0.000355
-1.047957,-0.000391
-1.047590,-0.000416
-1.047224,-0.000429
-1.046857,-0.000430
-1.046490,-0.000426
-1.046124,-0.000425
-1.045757,-0.000432
-1.045390,-0.000451
-1.045024,-0.000480
-1.044657,-0.000513
-1.044290,-0.000537
-1.043924,-0.000543
-1.043557,-0.000526
-1.043190,-0.000495
-1.042824,-0.000460
-1.042457,-0.000424
-1.042090,-0.000385
-1.041724,-0.000350
-1.041357,-0.000328
-1.040990,-0.000322
-1.040624,-0.000327
-1.040257,-0.000333
-1.039890,-0.000337
-1.039524,-0.000343
-1.039157,-0.000352
-1.038790,-0.000356
-1.038424,-0.000358
-1.038057,-0.000366
-1.037690,-0.000387
-1.037323,-0.000413
-1.036957,-0.000430
-1.036590,-0.000427
-1.036223,-0.000405
-1.035857,-0.000372
-1.035490,-0.000341
-1.035123,-0.000324
-1.034757,-0.000326
-1.034390,-0.000342
-1.034023,-0.000358
-1.033657,-0.000362
-1.033290,-0.000358
-1.032923,-0.000356
-1.032557,-0.000358
-1.032190,-0.000360
-1.031823,-0.000365
-1.031457,-0.000388
-1.031090,-0.000441
-1.030723,-0.000511
-1.030357,-0.000568
-1.029990,-0.000596
-1.029623,-0.000597
-1.029257,-0.000593
-1.028890,-0.000598
-1.028523,-0.000610
-1.028157,-0.000618
-1.027790,-0.000604
-1.027423,-0.000567
-1.027056,-0.000515
-1.026690,-0.000456
-1.026323,-0.000399
-1.025956,-0.000355
-1.025590,-0.000328
-1.025223,-0.000311
-1.024856,-0.000301
-1.024490,-0.000303
-1.024123,-0.000314
-1.023756,-0.000325
-1.023390,-0.000341
-1.023023,-0.000368
-1.022656,-0.000410
-1.022290,-0.000449
-1.021923,-0.000470
-1.021556,-0.000473
-1.021190,-0.000466
-1.020823,-0.000460
-1.020456,-0.000464
-1.020090,-0.000490
-1.019723,-0.000542
-1.019356,-0.000609
-1.018990,-0.000671
-1.018623,-0.000714
-1.018256,-0.000731
-1.017890,-0.000719
-1.017523,-0.000681
-1.017156,-0.000624
-1.016789,-0.000559
-1.016423,-0.000496
-1.016056,-0.000446
-1.015689,-0.000409
-1.015323,-0.000381
-1.014956,-0.000358
-1.014589,-0.000344
-1.014223,-0.000345
-1.013856,-0.000360
-1.013489,-0.000376
-1.013123,-0.000383
-1.012756,-0.000377
-1.012389,-0.000361
-1.012023,-0.000346
-1.011656,-0.000338
-1.011289,-0.000339
-1.010923,-0.000335
-1.010556,-0.000317
-1.010189,-0.000287
-1.009823,-0.000257
-1.009456,-0.000241
-1.009089,-0.000241
-1.008723,-0.000248
-1.008356,-0.000252
-1.007989,-0.000255
-1.007622,-0.000267
-1.007256,-0.000286
-1.006889,-0.000302
