ppm,val
-1.619974,-0.000310
-1.619577,-0.000294
-1.619181,-0.000288
-1.618784,-0.000286
-1.618388,-0.000273
-1.617991,-0.000255
-1.617595,-0.000250
-1.617198,-0.000263
-1.616802,-0.000282
-1.616406,-0.000298
-1.616009,-0.000310
-1.615613,-0.000312
-1.615216,-0.000299
-1.614820,-0.000280
-1.614423,-0.000274
-1.614027,-0.000282
-1.613630,-0.000294
-1.613234,-0.000303
-1.612837,-0.000311
-1.612441,-0.000309
-1.612045,-0.000295
-1.611648,-0.000279
-1.611252,-0.000278
-1.610855,-0.000282
-1.610459,-0.000269
-1.610062,-0.000242
-1.609666,-0.000232
-1.609269,-0.000257
-1.608873,-0.000291
-1.608476,-0.000299
-1.608080,-0.000282
-1.607683,-0.000266
-1.607287,-0.000258
-1.606891,-0.000243
-1.606494,-0.000215
-1.606098,-0.000198
-1.605701,-0.000207
-1.605305,-0.000228
-1.604908,-0.000238
-1.604512,-0.000239
-1.604115,-0.000252
-1.603719,-0.000278
-1.603322,-0.000294
-1.602926,-0.000281
-1.602530,-0.000252
-1.602133,-0.000232
-1.601737,-0.000231
-1.601340,-0.000242
-1.600944,-0.000256
-1.600547,-0.000277
-1.600151,-0.000302
-1.599754,-0.000319
-1.599358,-0.000318
-1.598961,-0.000301
-1.598565,-0.000280
-1.598168,-0.000268
-1.597772,-0.000272
-1.597376,-0.000285
-1.596979,-0.000283
-1.596583,-0.000250
-1.596186,-0.000208
-1.595790,-0.000195
-1.595393,-0.000222
-1.594997,-0.000255
-1.594600,-0.000262
-1.594204,-0.000250
-1.593807,-0.000248
-1.593411,-0.000255
-1.593014,-0.000257
-1.592618,-0.000254
-1.592222,-0.000264
-1.591825,-0.000281
-1.591429,-0.000279
-1.591032,-0.000257
-1.590636,-0.000250
-1.590239,-0.000274
-1.589843,-0.000300
-1.589446,-0.000300
-1.589050,-0.000287
-1.588653,-0.000287
-1.588257,-0.000294
-1.587861,-0.000286
-1.587464,-0.000272
-1.587068,-0.000280
-1.586671,-0.000305
-1.586275,-0.000312
-1.585878,-0.000295
-1.585482,-0.000281
-1.585085,-0.000288
-1.584689,-0.000292
-1.584292,-0.000270
-1.583896,-0.000242
-1.583499,-0.000236
-1.583103,-0.000246
-1.582707,-0.000251
-1.582310,-0.000258
-1.581914,-0.000281
-1.581517,-0.000308
-1.581121,-0.000307
-1.580724,-0.000279
-1.580328,-0.000260
-1.579931,-0.000273
-1.579535,-0.000297
-1.579138,-0.000300
-1.578742,-0.000283
-1.578346,-0.000264
-1.577949,-0.000253
-1.577553,-0.000248
-1.577156,-0.000255
-1.576760,-0.000276
-1.576363,-0.000303
-1.575967,-0.000314
-1.575570,-0.000304
-1.575174,-0.000289
-1.574777,-0.000284
-1.574381,-0.000286
-1.573984,-0.000280
-1.573588,-0.000261
-1.573192,-0.000236
-1.572795,-0.000220
-1.572399,-0.000217
-1.572002,-0.000220
-1.571606,-0.000222
-1.571209,-0.000229
-1.570813,-0.000246
-1.570416,-0.000265
-1.570020,-0.000273
-1.569623,-0.000270
-1.569227,-0.000268
-1.568830,-0.000269
-1.568434,-0.000264
-1.568038,-0.000248
-1.567641,-0.000235
-1.567245,-0.000239
-1.566848,-0.000259
-1.566452,-0.000281
-1.566055,-0.000295
-1.565659,-0.000297
-1.565262,-0.000283
-1.564866,-0.000261
-1.564469,-0.000243
-1.564073,-0.000235
-1.563677,-0.000233
-1.563280,-0.000236
-1.562884,-0.000246
-1.562487,-0.000255
-1.562091,-0.000252
-1.561694,-0.000242
-1.561298,-0.000250
-1.560901,-0.000277
-1.560505,-0.000287
-1.560108,-0.000253
-1.559712,-0.000205
-1.559315,-0.000193
-1.558919,-0.000220
-1.558523,-0.000249
-1.558126,-0.000260
-1.557730,-0.000265
-1.557333,-0.000271
-1.556937,-0.000263
-1.556540,-0.000241
-1.556144,-0.000241
-1.555747,-0.000280
-1.555351,-0.000325
-1.554954,-0.000334
-1.554558,-0.000308
-1.554162,-0.000279
-1.553765,-0.000260
-1.553369,-0.000245
-1.552972,-0.000243
-1.552576,-0.000264
-1.552179,-0.000291
-1.551783,-0.000289
-1.551386,-0.000260
-1.550990,-0.000236
-1.550593,-0.000230
-1.550197,-0.000224
-1.549800,-0.000214
-1.549404,-0.000223
-1.549008,-0.000254
-1.548611,-0.000267
-1.548215,-0.000237
-1.547818,-0.000202
-1.547422,-0.000214
-1.547025,-0.000255
-1.546629,-0.000260
-1.546232,-0.000210
-1.545836,-0.000169
-1.545439,-0.000194
-1.545043,-0.000260
-1.544646,-0.000300
-1.544250,-0.000288
-1.543854,-0.000260
-1.543457,-0.000251
-1.543061,-0.000258
-1.542664,-0.000265
-1.542268,-0.000275
-1.541871,-0.000295
-1.541475,-0.000313
-1.541078,-0.000305
-1.540682,-0.000271
-1.540285,-0.000236
-1.539889,-0.000220
-1.539493,-0.000220
-1.539096,-0.000225
-1.538700,-0.000233
-1.538303,-0.000249
-1.537907,-0.000271
-1.537510,-0.000289
-1.537114,-0.000293
-1.536717,-0.000283
-1.536321,-0.000264
-1.535924,-0.000245
-1.535528,-0.000232
-1.535131,-0.000229
-1.534735,-0.000238
-1.534339,-0.000262
-1.533942,-0.000295
-1.533546,-0.000317
-1.533149,-0.000316
-1.532753,-0.000299
-1.532356,-0.000285
-1.531960,-0.000279
-1.531563,-0.000271
-1.531167,-0.000261
-1.530770,-0.000265
-1.530374,-0.000284
-1.529977,-0.000288
-1.529581,-0.000266
-1.529185,-0.000252
-1.528788,-0.000279
-1.528392,-0.000325
-1.527995,-0.000334
-1.527599,-0.000296
-1.527202,-0.000264
-1.526806,-0.000273
-1.526409,-0.000298
-1.526013,-0.000303
-1.525616,-0.000293
-1.525220,-0.000292
-1.524824,-0.000290
-1.524427,-0.000268
-1.524031,-0.000240
-1.523634,-0.000243
-1.523238,-0.000276
-1.522841,-0.000295
-1.522445,-0.000279
-1.522048,-0.000257
-1.521652,-0.000254
-1.521255,-0.000255
-1.520859,-0.000243
-1.520462,-0.000236
-1.520066,-0.000263
-1.519670,-0.000309
-1.519273,-0.000328
-1.518877,-0.000306
-1.518480,-0.000276
-1.518084,-0.000279
-1.517687,-0.000310
-1.517291,-0.000335
-1.516894,-0.000330
-1.516498,-0.000310
-1.516101,-0.000299
-1.515705,-0.000302
-1.515309,-0.000299
-1.514912,-0.000273
-1.514516,-0.000237
-1.514119,-0.000224
-1.513723,-0.000236
-1.513326,-0.000246
-1.512930,-0.000234
-1.512533,-0.000225
-1.512137,-0.000247
-1.511740,-0.000282
-1.511344,-0.000284
-1.510947,-0.000247
-1.510551,-0.000217
-1.510155,-0.000228
-1.509758,-0.000255
-1.509362,-0.000260
-1.508965,-0.000252
-1.508569,-0.000267
-1.508172,-0.000306
-1.507776,-0.000325
-1.507379,-0.000296
-1.506983,-0.000252
-1.506586,-0.000240
-1.506190,-0.000264
-1.505793,-0.000283
-1.505397,-0.000276
-1.505001,-0.000264
-1.504604,-0.000276
-1.504208,-0.000302
-1.503811,-0.000309
-1.503415,-0.000282
-1.503018,-0.000245
-1.502622,-0.000226
-1.502225,-0.000225
-1.501829,-0.000220
-1.501432,-0.000212
-1.501036,-0.000224
-1.500640,-0.000269
-1.500243,-0.000321
-1.499847,-0.000342
-1.499450,-0.000317
-1.499054,-0.000268
-1.498657,-0.000231
-1.498261,-0.000240
-1.497864,-0.000296
-1.497468,-0.000359
