ppm,val
-1.211499,-0.000178
-1.211132,-0.000147
-1.210766,-0.000128
-1.210399,-0.000122
-1.210032,-0.000117
-1.209666,-0.000101
-1.209299,-0.000073
-1.208932,-0.000048
-1.208566,-0.000035
-1.208199,-0.000030
-1.207832,-0.000021
-1.207466,-0.000002
-1.207099,0.000025
-1.206732,0.000046
-1.206366,0.000047
-1.205999,0.000026
-1.205632,-0.000008
-1.205266,-0.000048
-1.204899,-0.000094
-1.204532,-0.000140
-1.204166,-0.000180
-1.203799,-0.000211
-1.203432,-0.000235
-1.203066,-0.000251
-1.202699,-0.000254
-1.202332,-0.000242
-1.201965,-0.000224
-1.201599,-0.000216
-1.201232,-0.000222
-1.200865,-0.000231
-1.200499,-0.000228
-1.200132,-0.000211
-1.199765,-0.000185
-1.199399,-0.000160
-1.199032,-0.000140
-1.198665,-0.000130
-1.198299,-0.000136
-1.197932,-0.000164
-1.197565,-0.000203
-1.197199,-0.000231
-1.196832,-0.000232
-1.196465,-0.000204
-1.196099,-0.000162
-1.195732,-0.000122
-1.195365,-0.000088
-1.194999,-0.000061
-1.194632,-0.000046
-1.194265,-0.000049
-1.193899,-0.000076
-1.193532,-0.000117
-1.193165,-0.000154
-1.192798,-0.000181
-1.192432,-0.000195
-1.192065,-0.000187
-1.191698,-0.000160
-1.191332,-0.000119
-1.190965,-0.000076
-1.190598,-0.000040
-1.190232,-0.000017
-1.189865,-0.000012
-1.189498,-0.000035
-1.189132,-0.000081
-1.188765,-0.000129
-1.188398,-0.000161
-1.188032,-0.000177
-1.187665,-0.000182
-1.187298,-0.000178
-1.186932,-0.000174
-1.186565,-0.000172
-1.186198,-0.000169
-1.185832,-0.000154
-1.185465,-0.000119
-1.185098,-0.000069
-1.184732,-0.000023
-1.184365,0.000001
-1.183998,0.000000
-1.183632,-0.000011
-1.183265,-0.000019
-1.182898,-0.000027
-1.182531,-0.000041
-1.182165,-0.000056
-1.181798,-0.000059
-1.181431,-0.000045
-1.181065,-0.000023
-1.180698,-0.000009
-1.180331,-0.000015
-1.179965,-0.000045
-1.179598,-0.000083
-1.179231,-0.000110
-1.178865,-0.000117
-1.178498,-0.000115
-1.178131,-0.000119
-1.177765,-0.000134
-1.177398,-0.000163
-1.177031,-0.000204
-1.176665,-0.000257
-1.176298,-0.000314
-1.175931,-0.000367
-1.175565,-0.000407
-1.175198,-0.000428
-1.174831,-0.000432
-1.174465,-0.000426
-1.174098,-0.000410
-1.173731,-0.000363
-1.173365,-0.000280
-1.172998,-0.000188
-1.172631,-0.000125
-1.172264,-0.000100
-1.171898,-0.000096
-1.171531,-0.000098
-1.171164,-0.000102
-1.170798,-0.000104
-1.170431,-0.000100
-1.170064,-0.000091
-1.169698,-0.000076
-1.169331,-0.000064
-1.168964,-0.000054
-1.168598,-0.000044
-1.168231,-0.000025
-1.167864,0.000012
-1.167498,0.000067
-1.167131,0.000126
-1.166764,0.000161
-1.166398,0.000160
-1.166031,0.000127
-1.165664,0.000072
-1.165298,0.000010
-1.164931,-0.000048
-1.164564,-0.000097
-1.164198,-0.000144
-1.163831,-0.000185
-1.163464,-0.000216
-1.163098,-0.000228
-1.162731,-0.000216
-1.162364,-0.000181
-1.161997,-0.000137
-1.161631,-0.000095
-1.161264,-0.000061
-1.160897,-0.000035
-1.160531,-0.000008
-1.160164,0.000030
-1.159797,0.000068
-1.159431,0.000092
-1.159064,0.000092
-1.158697,0.000062
-1.158331,0.000008
-1.157964,-0.000055
-1.157597,-0.000110
-1.157231,-0.000149
-1.156864,-0.000165
-1.156497,-0.000153
-1.156131,-0.000118
-1.155764,-0.000068
-1.155397,-0.000013
-1.155031,0.000039
-1.154664,0.000081
-1.154297,0.000112
-1.153931,0.000126
-1.153564,0.000113
-1.153197,0.000066
-1.152831,0.000002
-1.152464,-0.000047
-1.152097,-0.000077
-1.151730,-0.000101
-1.151364,-0.000128
-1.150997,-0.000157
-1.150630,-0.000186
-1.150264,-0.000209
-1.149897,-0.000225
-1.149530,-0.000227
-1.149164,-0.000211
-1.148797,-0.000179
-1.148430,-0.000151
-1.148064,-0.000146
-1.147697,-0.000172
-1.147330,-0.000223
-1.146964,-0.000284
-1.146597,-0.000336
-1.146230,-0.000366
-1.145864,-0.000372
-1.145497,-0.000361
-1.145130,-0.000340
-1.144764,-0.000314
-1.144397,-0.000281
-1.144030,-0.000243
-1.143664,-0.000207
-1.143297,-0.000180
-1.142930,-0.000170
-1.142564,-0.000180
-1.142197,-0.000194
-1.141830,-0.000197
-1.141463,-0.000180
-1.141097,-0.000149
-1.140730,-0.000123
-1.140363,-0.000119
-1.139997,-0.000133
-1.139630,-0.000155
-1.139263,-0.000169
-1.138897,-0.000159
-1.138530,-0.000135
-1.138163,-0.000117
-1.137797,-0.000112
-1.137430,-0.000121
-1.137063,-0.000139
-1.136697,-0.000160
-1.136330,-0.000179
-1.135963,-0.000184
-1.135597,-0.000168
-1.135230,-0.000139
-1.134863,-0.000114
-1.134497,-0.000101
-1.134130,-0.000099
-1.133763,-0.000104
-1.133397,-0.000099
-1.133030,-0.000081
-1.132663,-0.000060
-1.132297,-0.000048
-1.131930,-0.000040
-1.131563,-0.000030
-1.131196,-0.000016
-1.130830,-0.000003
-1.130463,0.000005
-1.130096,0.000010
-1.129730,0.000020
-1.129363,0.000041
-1.128996,0.000070
-1.128630,0.000094
-1.128263,0.000103
-1.127896,0.000097
-1.127530,0.000093
-1.127163,0.000101
-1.126796,0.000110
-1.126430,0.000100
-1.126063,0.000074
-1.125696,0.000040
-1.125330,0.000004
-1.124963,-0.000032
-1.124596,-0.000064
-1.124230,-0.000084
-1.123863,-0.000088
-1.123496,-0.000076
-1.123130,-0.000051
-1.122763,-0.000019
-1.122396,0.000012
-1.122030,0.000036
-1.121663,0.000049
-1.121296,0.000050
-1.120929,0.000038
-1.120563,0.000017
-1.120196,-0.000003
-1.119829,-0.000013
-1.119463,-0.000016
-1.119096,-0.000023
-1.118729,-0.000034
-1.118363,-0.000028
-1.117996,0.000005
-1.117629,0.000047
-1.117263,0.000070
-1.116896,0.000067
-1.116529,0.000046
-1.116163,0.000019
-1.115796,-0.000008
-1.115429,-0.000032
-1.115063,-0.000037
-1.114696,-0.000013
-1.114329,0.000037
-1.113963,0.000085
-1.113596,0.000105
-1.113229,0.000089
-1.112863,0.000047
-1.112496,-0.000006
-1.112129,-0.000057
-1.111763,-0.000091
-1.111396,-0.000103
-1.111029,-0.000094
-1.110662,-0.000070
-1.110296,-0.000034
-1.109929,0.000004
-1.109562,0.000031
-1.109196,0.000036
-1.108829,0.000031
-1.108462,0.000024
-1.108096,0.000014
-1.107729,0.000001
-1.107362,-0.000015
-1.106996,-0.000031
-1.106629,-0.000046
-1.106262,-0.000061
-1.105896,-0.000080
-1.105529,-0.000098
-1.105162,-0.000110
-1.104796,-0.000107
-1.104429,-0.000096
-1.104062,-0.000091
-1.103696,-0.000093
-1.103329,-0.000094
-1.102962,-0.000085
-1.102596,-0.000061
-1.102229,-0.000027
-1.101862,-0.000003
-1.101496,0.000000
-1.101129,-0.000016
-1.100762,-0.000041
-1.100395,-0.000060
-1.100029,-0.000064
-1.099662,-0.000058
-1.099295,-0.000046
-1.098929,-0.000031
-1.098562,-0.000014
-1.098195,0.000002
-1.097829,0.000012
-1.097462,0.000005
-1.097095,-0.000020
-1.096729,-0.000050
-1.096362,-0.000069
-1.095995,-0.000067
-1.095629,-0.000047
-1.095262,-0.000010
-1.094895,0.000050
-1.094529,0.000131
-1.094162,0.000217
-1.093795,0.000281
-1.093429,0.000304
-1.093062,0.000287
-1.092695,0.000250
-1.092329,0.000211
-1.091962,0.000174
-1.091595,0.000127
-1.091229,0.000067
-1.090862,0.000011
-1.090495,-0.000019
-1.090128,-0.000007
-1.089762,0.000035
-1.089395,0.000072
-1.089028,0.000077
-1.088662,0.000048
-1.088295,0.000011
-1.087928,-0.000006
-1.087562,0.000008
-1.087195,0.000037
-1.086828,0.000058
-1.086462,0.000052
-1.086095,0.000026
-1.085728,0.000002
-1.085362,0.000002
-1.084995,0.000033
-1.084628,0.000090
-1.084262,0.000157
-1.083895,0.000217
-1.083528,0.000263
-1.083162,0.000300
-1.082795,0.000328
-1.082428,0.000342
-1.082062,0.000338
-1.081695,0.000317
-1.081328,0.000280
-1.080962,0.000237
-1.080595,0.000202
-1.080228,0.000184
-1.079861,0.000184
-1.079495,0.000184
-1.079128,0.000163
-1.078761,0.000118
-1.078395,0.000069
-1.078028,0.000023
-1.077661,-0.000023
-1.077295,-0.000074
-1.076928,-0.000128
-1.076561,-0.000171
-1.076195,-0.000190
-1.075828,-0.000181
-1.075461,-0.000152
-1.075095,-0.000115
-1.074728,-0.000078
-1.074361,-0.000039
-1.073995,-0.000005
-1.073628,0.000008
-1.073261,-0.000010
-1.072895,-0.000052
-1.072528,-0.000102
-1.072161,-0.000145
-1.071795,-0.000169
-1.071428,-0.000169
-1.071061,-0.000153
-1.070695,-0.000132
-1.070328,-0.000115
-1.069961,-0.000111
-1.069594,-0.000126
-1.069228,-0.000156
-1.068861,-0.000195
-1.068494,-0.000232
-1.068128,-0.000254
-1.067761,-0.000255
-1.067394,-0.000240
-1.067028,-0.000218
-1.066661,-0.000199
-1.066294,-0.000182
-1.065928,-0.000173
-1.065561,-0.000175
-1.065194,-0.000183
-1.064828,-0.000184
-1.064461,-0.000174
-1.064094,-0.000154
-1.063728,-0.000132
-1.063361,-0.000114
-1.062994,-0.000105
-1.062628,-0.000098
-1.062261,-0.000077
-1.061894,-0.000044
-1.061528,-0.000009
-1.061161,0.000013
-1.060794,0.000017
-1.060428,0.000009
-1.060061,0.000001
-1.059694,0.000004
-1.059327,0.000018
-1.058961,0.000031
-1.058594,0.000031
-1.058227,0.000008
-1.057861,-0.000038
-1.057494,-0.000100
-1.057127,-0.000158
-1.056761,-0.000193
-1.056394,-0.000192
-1.056027,-0.000165
-1.055661,-0.000127
-1.055294,-0.000090
-1.054927,-0.000053
-1.054561,-0.000016
-1.054194,0.000006
-1.053827,-0.000003
-1.053461,-0.000051
-1.053094,-0.000128
-1.052727,-0.000212
-1.052361,-0.000271
-1.051994,-0.000286
-1.051627,-0.000256
-1.051261,-0.000197
-1.050894,-0.000131
-1.050527,-0.000072
-1.050161,-0.000023
-1.049794,0.000008
-1.049427,0.000018
-1.049060,0.000011
-1.048694,-0.000009
-1.048327,-0.000047
-1.047960,-0.000107
-1.047594,-0.000180
-1.047227,-0.000247
-1.046860,-0.000280
-1.046494,-0.000265
-1.046127,-0.000215
-1.045760,-0.000159
-1.045394,-0.000118
-1.045027,-0.000090
-1.044660,-0.000080
-1.044294,-0.000095
-1.043927,-0.000131
-1.043560,-0.000170
-1.043194,-0.000186
-1.042827,-0.000164
-1.042460,-0.000119
-1.042094,-0.000076
-1.041727,-0.000051
-1.041360,-0.000043
-1.040994,-0.000052
-1.040627,-0.000077
-1.040260,-0.000117
-1.039894,-0.000159
-1.039527,-0.000188
-1.039160,-0.000191
-1.038793,-0.000168
-1.038427,-0.000134
-1.038060,-0.000114
-1.037693,-0.000118
-1.037327,-0.000140
-1.036960,-0.000175
-1.036593,-0.000210
-1.036227,-0.000222
-1.035860,-0.000211
-1.035493,-0.000192
-1.035127,-0.000181
-1.034760,-0.000177
-1.034393,-0.000174
-1.034027,-0.000162
-1.033660,-0.000149
-1.033293,-0.000150
-1.032927,-0.000162
-1.032560,-0.000173
-1.032193,-0.000176
-1.031827,-0.000172
-1.031460,-0.000173
-1.031093,-0.000184
-1.030727,-0.000203
-1.030360,-0.000221
-1.029993,-0.000234
-1.029627,-0.000240
-1.029260,-0.000235
-1.028893,-0.000212
-1.028526,-0.000174
-1.028160,-0.000134
-1.027793,-0.000107
-1.027426,-0.000097
-1.027060,-0.000107
-1.026693,-0.000140
-1.026326,-0.000186
-1.025960,-0.000226
-1.025593,-0.000249
-1.025226,-0.000260
-1.024860,-0.000258
-1.024493,-0.000242
-1.024126,-0.000218
-1.023760,-0.000192
-1.023393,-0.000163
-1.023026,-0.000132
-1.022660,-0.000113
-1.022293,-0.000122
-1.021926,-0.000166
-1.021560,-0.000235
-1.021193,-0.000310
-1.020826,-0.000370
-1.020460,-0.000405
-1.020093,-0.000405
-1.019726,-0.000371
-1.019360,-0.000313
-1.018993,-0.000246
-1.018626,-0.000183
-1.018259,-0.000132
-1.017893,-0.000098
-1.017526,-0.000084
-1.017159,-0.000087
-1.016793,-0.000097
-1.016426,-0.000102
-1.016059,-0.000098
-1.015693,-0.000082
-1.015326,-0.000051
-1.014959,-0.000003
-1.014593,0.000053
-1.014226,0.000099
-1.013859,0.000119
-1.013493,0.000104
-1.013126,0.000058
-1.012759,0.000002
-1.012393,-0.000047
-1.012026,-0.000080
-1.011659,-0.000087
-1.011293,-0.000058
-1.010926,-0.000008
-1.010559,0.000035
-1.010193,0.000044
-1.009826,0.000007
-1.009459,-0.000070
-1.009092,-0.000154
-1.008726,-0.000205
-1.008359,-0.000205
-1.007992,-0.000164
-1.007626,-0.000108
-1.007259,-0.000051
-1.006892,0.000010
-1.006526,0.000085
-1.006159,0.000163
-1.005792,0.000212
-1.005426,0.000205
-1.005059,0.000140
-1.004692,0.000046
-1.004326,-0.000032
-1.003959,-0.000072
-1.003592,-0.000086
-1.003226,-0.000092
-1.002859,-0.000095
-1.002492,-0.000087
-1.002126,-0.000047
-1.001759,0.000033
-1.001392,0.000133
-1.001026,0.000223
-1.000659,0.000282
-1.000292,0.000311
-0.999926,0.000331
-0.999559,0.000357
-0.999192,0.000383
-0.998825,0.000399
-0.998459,0.000397
-0.998092,0.000367
-0.997725,0.000312
-0.997359,0.000242
-0.996992,0.000168
-0.996625,0.000093
-0.996259,0.000017
-0.995892,-0.000063
-0.995525,-0.000152
-0.995159,-0.000247
-0.994792,-0.000329
-0.994425,-0.000363
-0.994059,-0.000332
-0.993692,-0.000254
-0.993325,-0.000172
-0.992959,-0.000114
-0.992592,-0.000079
-0.992225,-0.000062
-0.991859,-0.000071
-0.991492,-0.000105
-0.991125,-0.000148
-0.990759,-0.000183
-0.990392,-0.000204
-0.990025,-0.000214
-0.989659,-0.000216
-0.989292,-0.000224
-0.988925,-0.000242
-0.988558,-0.000258
-0.988192,-0.000249
-0.987825,-0.000204
-0.987458,-0.000133
-0.987092,-0.000063
-0.986725,-0.000015
-0.986358,0.000001
-0.985992,-0.000002
-0.985625,-0.000001
-0.985258,0.000006
-0.984892,0.000002
-0.984525,-0.000012
-0.984158,-0.000027
-0.983792,-0.000039
-0.983425,-0.000047
-0.983058,-0.000052
-0.982692,-0.000057
-0.982325,-0.000060
-0.981958,-0.000056
-0.981592,-0.000045
-0.981225,-0.000035
-0.980858,-0.000022
-0.980492,0.000007
-0.980125,0.000041
-0.979758,0.000046
-0.979392,0.000017
-0.979025,-0.000024
-0.978658,-0.000049
-0.978291,-0.000046
-0.977925,-0.000027
-0.977558,-0.000019
-0.977191,-0.000042
-0.976825,-0.000089
-0.976458,-0.000143
-0.976091,-0.000200
-0.975725,-0.000257
-0.975358,-0.000306
-0.974991,-0.000334
-0.974625,-0.000343
-0.974258,-0.000346
-0.973891,-0.000352
-0.973525,-0.000349
-0.973158,-0.000330
-0.972791,-0.000313
-0.972425,-0.000309
-0.972058,-0.000309
-0.971691,-0.000301
-0.971325,-0.000284
-0.970958,-0.000268
-0.970591,-0.000257
-0.970225,-0.000243
-0.969858,-0.000218
-0.969491,-0.000190
-0.969125,-0.000176
-0.968758,-0.000185
-0.968391,-0.000206
-0.968024,-0.000211
-0.967658,-0.000186
-0.967291,-0.000140
-0.966924,-0.000090
-0.966558,-0.000056
-0.966191,-0.000044
-0.965824,-0.000042
-0.965458,-0.000038
-0.965091,-0.000037
-0.964724,-0.000047
-0.964358,-0.000066
-0.963991,-0.000076
-0.963624,-0.000067
-0.963258,-0.000035
-0.962891,0.000013
-0.962524,0.000056
-0.962158,0.000068
-0.961791,0.000034
-0.961424,-0.000039
-0.961058,-0.000126
-0.960691,-0.000205
-0.960324,-0.000266
-0.959958,-0.000308
-0.959591,-0.000333
-0.959224,-0.000351
-0.958858,-0.000377
-0.958491,-0.000411
-0.958124,-0.000435
-0.957757,-0.000437
-0.957391,-0.000422
-0.957024,-0.000399
-0.956657,-0.000369
-0.956291,-0.000335
-0.955924,-0.000307
-0.955557,-0.000291
-0.955191,-0.000279
-0.954824,-0.000276
-0.954457,-0.000284
-0.954091,-0.000296
-0.953724,-0.000300
-0.953357,-0.000285
-0.952991,-0.000254
-0.952624,-0.000219
-0.952257,-0.000193
-0.951891,-0.000177
-0.951524,-0.000161
-0.951157,-0.000129
-0.950791,-0.000076
-0.950424,-0.000011
-0.950057,0.000049
-0.949691,0.000088
-0.949324,0.000100
-0.948957,0.000096
-0.948591,0.000100
-0.948224,0.000125
-0.947857,0.000156
-0.947490,0.000173
-0.947124,0.000174
-0.946757,0.000164
-0.946390,0.000146
-0.946024,0.000123
-0.945657,0.000098
-0.945290,0.000073
-0.944924,0.000050
-0.944557,0.000035
-0.944190,0.000031
-0.943824,0.000033
-0.943457,0.000044
-0.943090,0.000071
-0.942724,0.000113
-0.942357,0.000162
-0.941990,0.000212
-0.941624,0.000253
-0.941257,0.000279
-0.940890,0.000291
-0.940524,0.000304
-0.940157,0.000342
-0.939790,0.000388
-0.939424,0.000399
-0.939057,0.000355
-0.938690,0.000276
-0.938324,0.000199
-0.937957,0.000156
-0.937590,0.000160
-0.937223,0.000194
-0.936857,0.000228
-0.936490,0.000241
-0.936123,0.000223
-0.935757,0.000174
-0.935390,0.000112
-0.935023,0.000063
-0.934657,0.000036
-0.934290,0.000025
-0.933923,0.000017
-0.933557,0.000010
-0.933190,0.000013
-0.932823,0.000032
-0.932457,0.000053
-0.932090,0.000062
-0.931723,0.000054
-0.931357,0.000031
-0.930990,-0.000014
-0.930623,-0.000080
-0.930257,-0.000152
-0.929890,-0.000205
-0.929523,-0.000221
-0.929157,-0.000211
-0.928790,-0.000205
-0.928423,-0.000222
-0.928057,-0.000254
-0.927690,-0.000276
-0.927323,-0.000266
-0.926956,-0.000220
-0.926590,-0.000154
-0.926223,-0.000091
-0.925856,-0.000053
-0.925490,-0.000043
-0.925123,-0.000059
-0.924756,-0.000098
-0.924390,-0.000163
-0.924023,-0.000246
-0.923656,-0.000333
-0.923290,-0.000404
-0.922923,-0.000445
-0.922556,-0.000454
-0.922190,-0.000433
-0.921823,-0.000388
-0.921456,-0.000334
-0.921090,-0.000298
-0.920723,-0.000293
-0.920356,-0.000305
-0.919990,-0.000302
-0.919623,-0.000266
-0.919256,-0.000211
-0.918890,-0.000156
-0.918523,-0.000117
-0.918156,-0.000103
-0.917790,-0.000110
-0.917423,-0.000135
-0.917056,-0.000176
-0.916689,-0.000219
-0.916323,-0.000237
-0.915956,-0.000229
-0.915589,-0.000211
-0.915223,-0.000195
-0.914856,-0.000183
-0.914489,-0.000175
-0.914123,-0.000174
-0.913756,-0.000183
-0.913389,-0.000192
-0.913023,-0.000200
-0.912656,-0.000215
-0.912289,-0.000227
-0.911923,-0.000222
-0.911556,-0.000206
-0.911189,-0.000194
-0.910823,-0.000180
-0.910456,-0.000150
-0.910089,-0.000103
-0.909723,-0.000061
-0.909356,-0.000048
-0.908989,-0.000058
-0.908623,-0.000069
-0.908256,-0.000073
-0.907889,-0.000077
-0.907523,-0.000089
-0.907156,-0.000105
-0.906789,-0.000119
-0.906422,-0.000125
-0.906056,-0.000122
-0.905689,-0.000111
-0.905322,-0.000097
-0.904956,-0.000088
-0.904589,-0.000094
-0.904222,-0.000108
-0.903856,-0.000114
-0.903489,-0.000096
-0.903122,-0.000054
-0.902756,-0.000010
-0.902389,0.000014
-0.902022,0.000017
-0.901656,0.000017
-0.901289,0.000019
-0.900922,0.000019
-0.900556,0.000016
-0.900189,0.000018
-0.899822,0.000037
-0.899456,0.000078
-0.899089,0.000133
-0.898722,0.000183
-0.898356,0.000215
-0.897989,0.000236
-0.897622,0.000253
-0.897256,0.000261
-0.896889,0.000255
-0.896522,0.000233
-0.896155,0.000203
-0.895789,0.000176
-0.895422,0.000162
-0.895055,0.000172
-0.894689,0.000207
-0.894322,0.000248
-0.893955,0.000277
-0.893589,0.000295
-0.893222,0.000312
-0.892855,0.000330
-0.892489,0.000338
-0.892122,0.000322
-0.891755,0.000283
-0.891389,0.000237
-0.891022,0.000208
-0.890655,0.000201
-0.890289,0.000198
-0.889922,0.000188
-0.889555,0.000177
-0.889189,0.000169
-0.888822,0.000159
-0.888455,0.000143
-0.888089,0.000116
-0.887722,0.000077
-0.887355,0.000031
-0.886989,-0.000010
-0.886622,-0.000042
-0.886255,-0.000071
-0.885888,-0.000096
-0.885522,-0.000111
-0.885155,-0.000108
-0.884788,-0.000091
-0.884422,-0.000068
-0.884055,-0.000049
-0.883688,-0.000038
-0.883322,-0.000042
-0.882955,-0.000066
-0.882588,-0.000096
-0.882222,-0.000120
-0.881855,-0.000137
-0.881488,-0.000146
-0.881122,-0.000150
-0.880755,-0.000151
-0.880388,-0.000144
-0.880022,-0.000129
-0.879655,-0.000105
-0.879288,-0.000075
-0.878922,-0.000056
-0.878555,-0.000057
-0.878188,-0.000060
-0.877822,-0.000050
-0.877455,-0.000038
-0.877088,-0.000053
-0.876722,-0.000103
-0.876355,-0.000160
-0.875988,-0.000188
-0.875621,-0.000184
-0.875255,-0.000161
-0.874888,-0.000132
-0.874521,-0.000113
-0.874155,-0.000115
-0.873788,-0.000141
-0.873421,-0.000183
-0.873055,-0.000222
-0.872688,-0.000242
-0.872321,-0.000248
-0.871955,-0.000249
-0.871588,-0.000246
-0.871221,-0.000237
-0.870855,-0.000223
-0.870488,-0.000207
-0.870121,-0.000195
-0.869755,-0.000180
-0.869388,-0.000149
-0.869021,-0.000104
-0.868655,-0.000055
-0.868288,-0.000000
-0.867921,0.000063
-0.867555,0.000131
-0.867188,0.000185
-0.866821,0.000206
-0.866455,0.000189
-0.866088,0.000159
-0.865721,0.000142
-0.865354,0.000149
-0.864988,0.000171
-0.864621,0.000193
-0.864254,0.000213
-0.863888,0.000232
-0.863521,0.000241
-0.863154,0.000237
-0.862788,0.000227
-0.862421,0.000224
-0.862054,0.000228
-0.861688,0.000224
-0.861321,0.000201
-0.860954,0.000172
-0.860588,0.000150
-0.860221,0.000142
-0.859854,0.000146
-0.859488,0.000158
-0.859121,0.000170
-0.858754,0.000172
-0.858388,0.000157
-0.858021,0.000120
-0.857654,0.000063
-0.857288,-0.000003
-0.856921,-0.000063
-0.856554,-0.000108
-0.856188,-0.000141
-0.855821,-0.000170
-0.855454,-0.000196
-0.855087,-0.000214
-0.854721,-0.000222
-0.854354,-0.000218
-0.853987,-0.000199
-0.853621,-0.000165
-0.853254,-0.000125
-0.852887,-0.000084
-0.852521,-0.000051
-0.852154,-0.000026
-0.851787,-0.000009
-0.851421,-0.000002
-0.851054,-0.000006
-0.850687,-0.000027
-0.850321,-0.000070
-0.849954,-0.000128
-0.849587,-0.000180
-0.849221,-0.000205
-0.848854,-0.000193
-0.848487,-0.000151
-0.848121,-0.000106
-0.847754,-0.000089
-0.847387,-0.000109
-0.847021,-0.000150
-0.846654,-0.000199
