ppm,val
-1.661624,0.000323
-1.661227,0.000320
-1.660831,0.000323
-1.660434,0.000326
-1.660038,0.000324
-1.659641,0.000322
-1.659245,0.000324
-1.658848,0.000327
-1.658452,0.000324
-1.658056,0.000320
-1.657659,0.000326
-1.657263,0.000340
-1.656866,0.000347
-1.656470,0.000344
-1.656073,0.000345
-1.655677,0.000353
-1.655280,0.000360
-1.654884,0.000354
-1.654487,0.000341
-1.654091,0.000338
-1.653695,0.000348
-1.653298,0.000357
-1.652902,0.000355
-1.652505,0.000345
-1.652109,0.000340
-1.651712,0.000345
-1.651316,0.000350
-1.650919,0.000347
-1.650523,0.000337
-1.650126,0.000333
-1.649730,0.000340
-1.649333,0.000350
-1.648937,0.000350
-1.648541,0.000344
-1.648144,0.000341
-1.647748,0.000345
-1.647351,0.000350
-1.646955,0.000351
-1.646558,0.000349
-1.646162,0.000348
-1.645765,0.000344
-1.645369,0.000341
-1.644972,0.000344
-1.644576,0.000351
-1.644180,0.000355
-1.643783,0.000354
-1.643387,0.000353
-1.642990,0.000357
-1.642594,0.000363
-1.642197,0.000365
-1.641801,0.000362
-1.641404,0.000356
-1.641008,0.000349
-1.640611,0.000342
-1.640215,0.000340
-1.639818,0.000339
-1.639422,0.000334
-1.639026,0.000327
-1.638629,0.000325
-1.638233,0.000335
-1.637836,0.000349
-1.637440,0.000355
-1.637043,0.000354
-1.636647,0.000351
-1.636250,0.000351
-1.635854,0.000354
-1.635457,0.000360
-1.635061,0.000364
-1.634664,0.000362
-1.634268,0.000352
-1.633872,0.000338
-1.633475,0.000330
-1.633079,0.000333
-1.632682,0.000346
-1.632286,0.000365
-1.631889,0.000373
-1.631493,0.000360
-1.631096,0.000336
-1.630700,0.000330
-1.630303,0.000350
-1.629907,0.000374
-1.629511,0.000377
-1.629114,0.000364
-1.628718,0.000354
-1.628321,0.000353
-1.627925,0.000352
-1.627528,0.000349
-1.627132,0.000351
-1.626735,0.000353
-1.626339,0.000343
-1.625942,0.000327
-1.625546,0.000322
-1.625149,0.000333
-1.624753,0.000344
-1.624357,0.000342
-1.623960,0.000338
-1.623564,0.000346
-1.623167,0.000360
-1.622771,0.000362
-1.622374,0.000353
-1.621978,0.000342
-1.621581,0.000339
-1.621185,0.000342
-1.620788,0.000345
-1.620392,0.000347
-1.619996,0.000353
-1.619599,0.000366
-1.619203,0.000378
-1.618806,0.000377
-1.618410,0.000362
-1.618013,0.000347
-1.617617,0.000347
-1.617220,0.000358
-1.616824,0.000367
-1.616427,0.000367
-1.616031,0.000363
-1.615634,0.000356
-1.615238,0.000346
-1.614842,0.000340
-1.614445,0.000343
-1.614049,0.000348
-1.613652,0.000341
-1.613256,0.000325
-1.612859,0.000320
-1.612463,0.000329
-1.612066,0.000332
-1.611670,0.000316
-1.611273,0.000297
-1.610877,0.000297
-1.610480,0.000312
