ppm,val
-1.211579,-0.000585
-1.211212,-0.000590
-1.210846,-0.000590
-1.210479,-0.000588
-1.210112,-0.000580
-1.209746,-0.000561
-1.209379,-0.000528
-1.209012,-0.000492
-1.208646,-0.000469
-1.208279,-0.000463
-1.207912,-0.000471
-1.207546,-0.000484
-1.207179,-0.000495
-1.206812,-0.000501
-1.206446,-0.000499
-1.206079,-0.000492
-1.205712,-0.000487
-1.205346,-0.000489
-1.204979,-0.000496
-1.204612,-0.000503
-1.204246,-0.000510
-1.203879,-0.000517
-1.203512,-0.000526
-1.203146,-0.000536
-1.202779,-0.000545
-1.202412,-0.000547
-1.202045,-0.000544
-1.201679,-0.000537
-1.201312,-0.000530
-1.200945,-0.000522
-1.200579,-0.000515
-1.200212,-0.000516
-1.199845,-0.000525
-1.199479,-0.000532
-1.199112,-0.000528
-1.198745,-0.000509
-1.198379,-0.000485
-1.198012,-0.000462
-1.197645,-0.000447
-1.197279,-0.000442
-1.196912,-0.000441
-1.196545,-0.000437
-1.196179,-0.000427
-1.195812,-0.000416
-1.195445,-0.000408
-1.195079,-0.000406
-1.194712,-0.000411
-1.194345,-0.000420
-1.193979,-0.000434
-1.193612,-0.000454
-1.193245,-0.000474
-1.192878,-0.000491
-1.192512,-0.000507
-1.192145,-0.000522
-1.191778,-0.000535
-1.191412,-0.000542
-1.191045,-0.000542
-1.190678,-0.000531
-1.190312,-0.000506
-1.189945,-0.000473
-1.189578,-0.000441
-1.189212,-0.000419
-1.188845,-0.000404
-1.188478,-0.000393
-1.188112,-0.000383
-1.187745,-0.000376
-1.187378,-0.000374
-1.187012,-0.000378
-1.186645,-0.000387
-1.186278,-0.000399
-1.185912,-0.000408
-1.185545,-0.000408
-1.185178,-0.000399
-1.184812,-0.000386
-1.184445,-0.000378
-1.184078,-0.000377
-1.183712,-0.000382
-1.183345,-0.000388
-1.182978,-0.000391
-1.182611,-0.000393
-1.182245,-0.000397
-1.181878,-0.000402
-1.181511,-0.000405
-1.181145,-0.000397
-1.180778,-0.000379
-1.180411,-0.000359
-1.180045,-0.000349
-1.179678,-0.000347
-1.179311,-0.000351
-1.178945,-0.000359
-1.178578,-0.000364
-1.178211,-0.000361
-1.177845,-0.000356
-1.177478,-0.000352
-1.177111,-0.000354
-1.176745,-0.000359
-1.176378,-0.000367
-1.176011,-0.000372
-1.175645,-0.000368
-1.175278,-0.000356
-1.174911,-0.000346
-1.174545,-0.000342
-1.174178,-0.000342
-1.173811,-0.000345
-1.173445,-0.000350
-1.173078,-0.000358
-1.172711,-0.000365
-1.172344,-0.000370
-1.171978,-0.000367
-1.171611,-0.000361
-1.171244,-0.000358
-1.170878,-0.000362
-1.170511,-0.000370
-1.170144,-0.000380
-1.169778,-0.000390
-1.169411,-0.000400
-1.169044,-0.000406
-1.168678,-0.000403
-1.168311,-0.000386
-1.167944,-0.000356
-1.167578,-0.000322
-1.167211,-0.000297
-1.166844,-0.000289
-1.166478,-0.000293
-1.166111,-0.000302
-1.165744,-0.000309
-1.165378,-0.000310
-1.165011,-0.000309
-1.164644,-0.000308
-1.164278,-0.000307
-1.163911,-0.000306
-1.163544,-0.000303
-1.163178,-0.000304
-1.162811,-0.000315
-1.162444,-0.000334
-1.162077,-0.000357
-1.161711,-0.000378
-1.161344,-0.000397
-1.160977,-0.000419
-1.160611,-0.000445
-1.160244,-0.000471
-1.159877,-0.000486
-1.159511,-0.000488
-1.159144,-0.000474
-1.158777,-0.000450
-1.158411,-0.000422
-1.158044,-0.000396
-1.157677,-0.000375
