ppm,val
-1.607124,-0.000378
-1.606727,-0.000354
-1.606331,-0.000349
-1.605934,-0.000358
-1.605538,-0.000375
-1.605141,-0.000393
-1.604745,-0.000408
-1.604348,-0.000411
-1.603952,-0.000401
-1.603556,-0.000385
-1.603159,-0.000381
-1.602763,-0.000389
-1.602366,-0.000395
-1.601970,-0.000387
-1.601573,-0.000368
-1.601177,-0.000354
-1.600780,-0.000349
-1.600384,-0.000345
-1.599987,-0.000329
-1.599591,-0.000299
-1.599195,-0.000267
-1.598798,-0.000241
-1.598402,-0.000227
-1.598005,-0.000227
-1.597609,-0.000241
-1.597212,-0.000266
-1.596816,-0.000295
-1.596419,-0.000316
-1.596023,-0.000326
-1.595626,-0.000328
-1.595230,-0.000331
-1.594833,-0.000336
-1.594437,-0.000343
-1.594041,-0.000351
-1.593644,-0.000361
-1.593248,-0.000371
-1.592851,-0.000373
-1.592455,-0.000367
-1.592058,-0.000361
-1.591662,-0.000366
-1.591265,-0.000380
-1.590869,-0.000394
-1.590472,-0.000400
-1.590076,-0.000400
-1.589680,-0.000401
-1.589283,-0.000400
-1.588887,-0.000392
-1.588490,-0.000374
-1.588094,-0.000352
-1.587697,-0.000335
-1.587301,-0.000328
-1.586904,-0.000333
-1.586508,-0.000344
-1.586111,-0.000358
-1.585715,-0.000368
-1.585318,-0.000367
-1.584922,-0.000351
-1.584526,-0.000328
-1.584129,-0.000311
-1.583733,-0.000307
-1.583336,-0.000310
-1.582940,-0.000307
-1.582543,-0.000297
-1.582147,-0.000286
-1.581750,-0.000278
-1.581354,-0.000275
-1.580957,-0.000278
-1.580561,-0.000290
-1.580164,-0.000313
-1.579768,-0.000343
-1.579372,-0.000368
-1.578975,-0.000385
-1.578579,-0.000393
-1.578182,-0.000395
-1.577786,-0.000390
-1.577389,-0.000382
-1.576993,-0.000374
-1.576596,-0.000371
-1.576200,-0.000374
-1.575803,-0.000380
-1.575407,-0.000384
-1.575011,-0.000383
-1.574614,-0.000379
-1.574218,-0.000376
-1.573821,-0.000375
-1.573425,-0.000372
-1.573028,-0.000368
-1.572632,-0.000361
-1.572235,-0.000355
-1.571839,-0.000351
-1.571442,-0.000349
-1.571046,-0.000350
-1.570649,-0.000350
-1.570253,-0.000344
-1.569857,-0.000333
-1.569460,-0.000326
-1.569064,-0.000334
-1.568667,-0.000356
-1.568271,-0.000375
-1.567874,-0.000378
-1.567478,-0.000367
-1.567081,-0.000355
-1.566685,-0.000354
-1.566288,-0.000362
-1.565892,-0.000371
-1.565496,-0.000374
-1.565099,-0.000372
-1.564703,-0.000371
-1.564306,-0.000374
-1.563910,-0.000379
-1.563513,-0.000381
-1.563117,-0.000377
-1.562720,-0.000368
-1.562324,-0.000356
-1.561927,-0.000347
-1.561531,-0.000342
-1.561134,-0.000341
-1.560738,-0.000341
-1.560342,-0.000340
-1.559945,-0.000334
-1.559549,-0.000326
-1.559152,-0.000321
-1.558756,-0.000322
-1.558359,-0.000331
-1.557963,-0.000344
-1.557566,-0.000353
-1.557170,-0.000354
-1.556773,-0.000348
-1.556377,-0.000343
-1.555980,-0.000345
-1.555584,-0.000354
-1.555188,-0.000362
-1.554791,-0.000361
-1.554395,-0.000345
-1.553998,-0.000318
-1.553602,-0.000287
-1.553205,-0.000269
-1.552809,-0.000273
-1.552412,-0.000291
-1.552016,-0.000307
-1.551619,-0.000312
-1.551223,-0.000309
-1.550827,-0.000306
-1.550430,-0.000304
-1.550034,-0.000305
-1.549637,-0.000314
-1.549241,-0.000333
-1.548844,-0.000351
-1.548448,-0.000354
-1.548051,-0.000342
-1.547655,-0.000331
-1.547258,-0.000335
-1.546862,-0.000352
-1.546465,-0.000372
-1.546069,-0.000387
-1.545673,-0.000395
-1.545276,-0.000397
-1.544880,-0.000394
-1.544483,-0.000390
-1.544087,-0.000388
-1.543690,-0.000389
-1.543294,-0.000388
-1.542897,-0.000384
-1.542501,-0.000378
-1.542104,-0.000377
-1.541708,-0.000387
-1.541312,-0.000402
-1.540915,-0.000413
-1.540519,-0.000411
-1.540122,-0.000400
-1.539726,-0.000390
-1.539329,-0.000389
-1.538933,-0.000392
-1.538536,-0.000389
-1.538140,-0.000380
-1.537743,-0.000368
-1.537347,-0.000351
-1.536950,-0.000325
-1.536554,-0.000297
-1.536158,-0.000281
-1.535761,-0.000282
-1.535365,-0.000289
-1.534968,-0.000290
-1.534572,-0.000283
-1.534175,-0.000275
-1.533779,-0.000270
-1.533382,-0.000262
-1.532986,-0.000251
-1.532589,-0.000242
-1.532193,-0.000246
-1.531796,-0.000266
-1.531400,-0.000290
-1.531004,-0.000309
-1.530607,-0.000318
-1.530211,-0.000321
